,Serial Number,Premise Address,Premise City,Premise State,Premise Zip,Georeference
41037,1312212,624 VANDERBILT AVE,BROOKLYN,NY,11238,POINT (-73.968878 40.677607)
41038,3159126,10110 HYATT HILL RD,DUNDEE,NY,14837,POINT (-77.114161 42.488564)
41039,1258480,701 COSTER ST,BRONX,NY,10474,POINT (-73.887474 40.814632)
41040,3155428,671 MAIDEN LN,ROCHESTER,NY,14615,POINT (-77.660171 43.223748)
41041,1297502,1365 FINDLAY AVE,BRONX,NY,10456,POINT (-73.90979 40.836806)
41042,2205250,494 N MAIN ST,BREWSTER,NY,10509,POINT (-73.619544 41.397871)
41043,2138080,6048 STATE ROUTE 22,PLATTSBURGH,NY,12901,POINT (-73.47037200000001 44.72081)
41044,1321967,156-01 CROSS BAY BLVD,HOWARD BEACH,NY,11414,POINT (-73.840897 40.663671)
41045,2607873,103 EAST MAIN ST,NORWICH,NY,13815,POINT (-75.51518 42.53191)
41046,1324409,119 N 11TH ST,BROOKLYN,NY,11249,POINT (-73.956415 40.720699)
41047,2602111,1825 TEALL AVE,SYRACUSE,NY,13206,POINT (-76.123213 43.0738)
41048,1325007,610 EXTERIOR ST,BRONX,NY,10451,POINT (-73.930612 40.820226)
41049,1290462,381 TROUTMAN ST,BROOKLYN,NY,11237,POINT (-73.923487 40.70595)
41050,1017287,1067 OLD COUNTRY ROAD,WESTBURY,NY,11590,POINT (-73.556136 40.755366)
41051,1315798,290 W OLD COUNTRY RD,HICKSVILLE,NY,11801,POINT (-73.532592 40.760539)
41052,1322481,270A NASSAU BLVD,GARDEN CITY SOUTH,NY,11530,
41053,1330601,315 BUCKRAM RD,LOCUST VALLEY,NY,11560,POINT (-73.584614 40.879073)
41054,2114575,785 STATE ROUTE 17M STE 1,MONROE,NY,10950,POINT (-74.191962 41.333008)
41055,2124826,1939 STATE RT 30 MOODY RD,TUPPER LAKE,NY,12986,
41056,1254638,131 13 JAMAICA AVE,RICHMOND HILL,NY,11418,
41057,1240725,227 E 56TH STREET,NEW YORK,NY,10022,POINT (-73.966969 40.759129)
41058,1299470,99 E 52ND ST,NEW YORK,NY,10152,POINT (-73.97236700000002 40.75813)
41059,1284514,350 LENOX AVE,NEW YORK,NY,10027,POINT (-73.944168 40.809454)
41060,1251313,3024 MERMAID AVENUE,BROOKLYN,NY,11224,POINT (-73.997152 40.57525)
41061,1207317,13521 LEFFERTS BLVD,SOUTH OZONE PARK,NY,11420,POINT (-73.820951 40.670329)
41062,1136330,59 61 MAIN STREET,YONKERS,NY,10701,POINT (-73.900671 40.934544)
41063,2505267,202 W GENESEE ST,FAYETTEVILLE,NY,13066,POINT (-76.014871 43.029312)
41064,1318008,1478 BEDFORD AVE,BROOKLYN,NY,11216,POINT (-73.954384 40.672536)
41065,1318373,421 BAINBRIDGE ST,BROOKLYN,NY,11233,POINT (-73.92003 40.68223)
41066,1202420,701 703 FAILE ST,BRONX,NY,10474,POINT (-73.886557 40.814761)
41067,2606348,1440 CEDARVILLE RD,FRANKFORT,NY,13340,POINT (-75.105615 42.99219)
41068,1221466,161ST ST AND RIVER AVE,BRONX,NY,10451,POINT (-73.925933 40.827827)
41069,1324356,602 NOSTRAND AVE,BROOKLYN,NY,11216,POINT (-73.949741 40.677895)
41070,2011546,40 42 LAKE AVENUE,SARATOGA SPRINGS,NY,12866,POINT (-73.782416 43.08278)
41071,1323138,7611 NEW UTRECHT AVE,BROOKLYN,NY,11214,POINT (-74.000322 40.614483)
41072,2220375,13 AVERILL AVE,AVERILL PARK,NY,12018,POINT (-73.579425 42.645476)
41073,3008625,758 RIDGEWAY AVE,ROCHESTER,NY,14615,POINT (-77.650447 43.193893)
41074,1297016,63 N OCEAN AVE,PATCHOGUE,NY,11772,POINT (-73.015094 40.766898)
41075,1322212,109 ST MARKS PL,NEW YORK,NY,10009,POINT (-73.984021 40.727054)
41076,1010819,850 62ND STREET,BROOKLYN,NY,11220,POINT (-74.009277 40.633461)
41077,2013340,9014 ROUTE 28,PINE HILL,NY,12465,POINT (-74.475626 42.131427)
41078,1247542,171 MONTAUK HIGHWAY,WESTHAMPTON BEACH,NY,11978,POINT (-72.644234 40.821626)
41079,1264193,1330 BROADWAY,HEWLETT,NY,11557,POINT (-73.699794 40.639945)
41080,3163853,37 CHANDLER ST,BUFFALO,NY,14207,POINT (-78.890218 42.9433)
41081,1257101,1621 WESTCHESTER AVE,BRONX,NY,10472,POINT (-73.874418 40.829562)
41082,3004128,2551 HARLEM RD,CHEEKTOWAGA,NY,14225,POINT (-78.784327 42.91319)
41083,2003916,329 GLENMONT RD,GLENMONT,NY,12077,POINT (-73.790364 42.601045)
41084,1267326,221 W 38TH ST,NEW YORK,NY,10018,POINT (-73.989567 40.753856)
41085,1307564,385 TOMPKINS AVE,BROOKLYN,NY,11216,POINT (-73.944125 40.684388)
41086,1315516,35 NEPTUNE AVE,BROOKLYN,NY,11235,POINT (-73.955642 40.582861)
41087,1281283,480 WHITE PLAINS RD,TARRYTOWN,NY,10591,POINT (-73.843616 41.063253)
41088,1294693,404 8TH AVE,NEW YORK,NY,10001,POINT (-73.995178 40.749814)
41089,1266551,580 BROADWAY,BROOKLYN,NY,11206,POINT (-73.9476 40.703966)
41090,2223442,388 390 BROADWAY,NEWBURGH,NY,12550,POINT (-74.025453 41.500991)
41091,1251614,7506 5TH AVENUE,BROOKLYN,NY,11209,POINT (-74.022702 40.62931)
41092,1255435,10 12 E 23RD ST,NEW YORK,NY,10010,POINT (-73.988374 40.741043)
41093,2140482,300 DELAWARE AVE,ALBANY,NY,12209,POINT (-73.777097 42.642944)
41094,1020822,908 2ND AVENUE,NEW YORK,NY,10017,POINT (-73.969236 40.753892)
41095,1281963,938B 4TH AVE,BROOKLYN,NY,11232,POINT (-74.004082 40.654737)
41096,1302712,580 OLD MEDFORD AVE,PATCHOGUE,NY,11772,POINT (-73.009305 40.78913)
41097,2601460,2 E MAIN ST,MCGRAW,NY,13101,POINT (-76.092965 42.596213)
41098,3163870,1241 RTE 31,MACEDON,NY,14502,POINT (-77.318106 43.064404)
41099,1300833,5087 SOUND AVE,RIVERHEAD,NY,11901,POINT (-72.626866 40.968022)
41100,2211217,8752 TURIN RD,TOWN OF LEE,NY,13363,
41101,1296521,505 JOHNSON AVE STE 17,BROOKLYN,NY,11237,POINT (-73.926975 40.708614)
41102,1303925,262 WYCKOFF AVE,BROOKLYN,NY,11237,POINT (-73.912443 40.700288)
41103,2214999,218 WALTON ST,SYRACUSE,NY,13202,POINT (-76.156392 43.047986)
41104,1303165,70 PINE ST,NEW YORK,NY,10005,POINT (-74.00774 40.706208)
41105,1294061,551 AMSTERDAM AVE,NEW YORK,NY,10024,POINT (-73.974606 40.788248)
41106,2503479,21 GARDEN ST,NEW YORK MILLS,NY,13417,POINT (-75.294534 43.104294)
41107,2008651,343 LAKESIDE DR,NEWBURGH,NY,12550,POINT (-74.095952 41.547975)
41108,1272710,3803 BROADWAY,NEW YORK,NY,10032,POINT (-73.944498 40.8348)
41109,1165542,587 FLATBUSH AVENUE,BROOKLYN,NY,11225,POINT (-73.960545 40.659217)
41110,2507418,1010 PATTERSON STREET,OGDENSBURG,NY,13669,POINT (-75.478283 44.692981)
41111,3157982,1122 HERTEL AVE,BUFFALO,NY,14216,POINT (-78.866724 42.94777)
41112,1283209,1058 1060 BROADWAY,WOODMERE,NY,11598,POINT (-73.706854 40.63205)
41113,1303841,10 DANIEL LOW TER,STATEN ISLAND,NY,10301,POINT (-74.082189 40.644388)
41114,1324501,48 CARMINE ST,NEW YORK,NY,10014,POINT (-74.003531 40.729994)
41115,1234542,324 326 HUGUENOT ST,NEW ROCHELLE,NY,10801,POINT (-73.784766 40.908428)
41116,1278990,195-40 JAMAICA AVE,HOLLIS,NY,11423,POINT (-73.764866 40.713253)
41117,2167989,9 FERNDALE ROAD,FERNDALE,NY,12734,POINT (-74.735892 41.774234)
41118,1299410,1066 2ND AVE,NEW YORK,NY,10016,POINT (-73.965704 40.758724)
41119,1310496,790 8TH AVE,NEW YORK,NY,10019,POINT (-73.986763 40.761401)
41120,2135704,215 LARKEN DRIVE,MONROE,NY,10950,POINT (-74.152997 41.32005)
41121,1312948,1064 RTE 112,PORT JEFFERSON STATIO,NY,11776,POINT (-73.042097 40.920935)
41122,1249562,633 WASHINGTON AVE,BROOKLYN,NY,11238,POINT (-73.963942 40.678677)
41123,1278262,90-05 MYRTLE AVE,GLENDALE,NY,11385,POINT (-73.854798 40.702532)
41124,3165194,10257 RTE 31W,CLYDE,NY,14433,
41125,2010288,20 STATION ROAD,POMONA,NY,10970,POINT (-74.04182 41.16847)
41126,1274312,4060 HYLAN BLVD,STATEN ISLAND,NY,10308,POINT (-74.147384 40.540614000000005)
41127,2500361,8 HAWLEY ST,BINGHAMTON,NY,13901,POINT (-75.914048 42.097288)
41128,1160782,1418 AVENUE U,BROOKLYN,NY,11229,POINT (-73.956743 40.598802)
41129,2012661,COUNTY RT 21 YULAN ROAD,BARRYVILLE,NY,12719,
41130,1157069,3635 HEMPSTEAD TURNPIKE,LEVITTOWN,NY,11756,POINT (-73.49974 40.725642)
41131,1274681,1045 ST NICHOLAS AVE,NEW YORK,NY,10032,POINT (-73.940073 40.836615)
41132,1314219,258-11 HILLSIDE AVE,GLEN OAKS,NY,11004,POINT (-73.709687 40.73704200000001)
41133,1314043,6720 14TH AVE,BROOKLYN,NY,11219,POINT (-74.001016 40.623026)
41134,2008214,85 WINDMERE AVE,GREENWOOD LAKE,NY,10925,POINT (-74.293217 41.223663)
41135,1123058,755 AMSTERDAM AVE AKA 170 W 97,NEW YORK,NY,10025,
41136,3008935,575 N WINTON RD,ROCHESTER,NY,14610,POINT (-77.549157 43.156687)
41137,1223979,568 W 125TH ST,NEW YORK,NY,10027,POINT (-73.957741 40.815008)
41138,1250700,1512 WASHINGTON AVENUE,BRONX,NY,10458,POINT (-73.903277 40.837784)
41139,1279993,1468 PROSPECT PLACE,BROOKLYN,NY,11213,POINT (-73.927766 40.673098)
41140,1266906,432 HILLSIDE AVE,WILLISTON PARK,NY,11596,POINT (-73.656426 40.753556)
41141,2197117,1350 ACACIA DR,OAKVILLE,CA,94562,POINT (-122.399186 38.425184)
41142,1276357,109 W 45TH ST,NEW YORK,NY,10036,POINT (-73.98335 40.757022)
41143,1015332,36 MATINECOCK AVE,PORT WASHINGTON,NY,11050,POINT (-73.707517 40.835787)
41144,1323931,413 W MAIN ST,SMITHTOWN,NY,11787,POINT (-73.210191 40.858081)
41145,2504431,27 EAST MAIN STREET,MARCELLUS,NY,13108,POINT (-76.337217 42.982568)
41146,1281296,85 BAXTER ST,NEW YORK,NY,10013,POINT (-73.999804 40.71674)
41147,2109201,3650 ROUTE 9W,HIGHLAND,NY,12528,
41148,1325456,3607 BROADWAY,NEW YORK,NY,10031,POINT (-73.948825 40.828827)
41149,1315630,31-18 24TH AVE,ASTORIA,NY,11102,POINT (-73.914928 40.771959)
41150,1321153,592 TRINITY AVE,BRONX,NY,10455,POINT (-73.909824 40.813995)
41151,1265468,780 WASHINGTON AVE,BROOKLYN,NY,11238,POINT (-73.96318100000002 40.674769)
41152,3162929,282 284 CENTRAL AVE,SALAMANCA,NY,14779,POINT (-78.694733 42.16596200000001)
41153,2606546,4092 4094 ROUTE 69,TABERG,NY,13471,
41154,1307403,90 N 11TH ST AKA 97 N 10TH ST,BROOKLYN,NY,11249,
41155,1329493,1212 E MAIN ST,RIVERHEAD,NY,11901,POINT (-72.649362 40.930946)
41156,1196643,1506 ROCKAWAY PKWY,BROOKLYN,NY,11236,POINT (-73.9008 40.643775)
41157,1316107,40-17 BROADWAY,ASTORIA,NY,11103,POINT (-73.91843000000001 40.758697)
41158,2207396,8780 CONN CREEK RD,RUTHERFORD,CA,94573,POINT (-122.40013900000001 38.474614)
41159,1300131,27 29 RACE LN,E HAMPTON,NY,11937,POINT (-72.195117 40.963847)
41160,1324989,406 ROGERS AVE,BROOKLYN,NY,11225,POINT (-73.953762 40.662805)
41161,1268007,30 WATER STREET,NEW YORK,NY,10004,POINT (-74.010931 40.703115)
41162,2600764,3300 OLD VESTAL RD,VESTAL,NY,13850,POINT (-75.994665 42.10344500000001)
41163,2222982,14 W MAIN ST,MARATHON,NY,13803,POINT (-76.037112 42.440142)
41164,2218998,335 WEST LANE,ANGWIN,CA,94508,POINT (-122.465059 38.564052)
41165,1275678,401 S 8TH AVE,MOUNT VERNON,NY,10550,POINT (-73.83705 40.900898000000005)
41166,1274729,42-02 NORTHERN BLVD,LONG ISLAND CITY,NY,11101,POINT (-73.92164000000001 40.752987)
41167,3004430,36 MAIN ST,HAMBURG,NY,14075,POINT (-78.830774 42.715934)
41168,3158782,1550 PORTLAND AVE,ROCHESTER,NY,14621,POINT (-77.584561 43.194785)
41169,1236121,208 1ST AVENUE,NEW YORK,NY,10009,POINT (-73.9833 40.730391)
41170,1292167,3604 BROADWAY,NEW YORK,NY,10031,POINT (-73.948775 40.828549)
41171,1276364,99 THE PLAZA,ATLANTIC BEACH,NY,11509,POINT (-73.737042 40.589458)
41172,1328271,LAGUARDIA AIRPORT,FLUSHING,NY,11371,
41173,1246146,60 2ND AVE.,NEW YORK,NY,10003,POINT (-73.989651 40.72588)
41174,1278352,1 WESTCHESTER PARK DR,HARRISON,NY,10604,POINT (-73.722734 41.02319)
41175,1301775,68-33 FRESH POND RD,RIDGEWOOD,NY,11385,POINT (-73.89595 40.704505)
41176,1325309,1507 YORK AVE,NEW YORK,NY,10021,POINT (-73.950044 40.771923)
41177,1245652,285 MOTT ST,NEW YORK,NY,10012,POINT (-73.994382 40.724244)
41178,1236216,159 AVENUE C,NEW YORK,NY,10009,POINT (-73.977611 40.725775)
41179,1013343,7902 5TH AVE,BROOKLYN,NY,11209,POINT (-74.023862 40.62648000000001)
41180,2207678,4375 RTE 42,MONTICELLO,NY,12701,
41181,2209548,80 S BROADWAY,NYACK,NY,10960,POINT (-73.919141 41.087726)
41182,1304731,2634 3RD AVE,BRONX,NY,10454,POINT (-73.924236 40.812625)
41183,3126859,4120 RIDGE RD,LOCKPORT,NY,14094,POINT (-78.821411 43.203048)
41184,1302561,889 MANHATTAN AVE,BROOKLYN,NY,11222,POINT (-73.954154 40.729974)
41185,1319790,391 LIBERTY AVE,BROOKLYN,NY,11207,POINT (-73.895356 40.674565)
41186,1324493,111-01 101 AVE,SOUTH RICHMOND HILL,NY,11419,POINT (-73.83259 40.688089000000005)
41187,2216599,55 W RAILROAD AVE,GARNERVILLE,NY,10923,POINT (-73.989773 41.209009)
41188,1312249,120 GRAND ST,CROTON ON HUDSON,NY,10520,POINT (-73.884424 41.208743)
41189,2205217,87 PARK ST,TUPPER LAKE,NY,12986,POINT (-74.465129 44.223254)
41190,3013206,8843 GREYTON H TAYLOR MEM'L DR,HAMMONDSPORT,NY,14840,POINT (-77.208578 42.429068)
41191,1319924,225 W MAIN ST,PATCHOGUE,NY,11772,POINT (-73.021064 40.765849)
41192,1015369,210 CHICKEN VALLEY ROAD,BROOKVILLE,NY,11545,POINT (-73.592087 40.842001)
41193,2143689,90 MAIN STREET,NYACK,NY,10960,POINT (-73.919028 41.091119)
41194,1020979,1365 3RD AVENUE,NEW YORK,NY,10021,POINT (-73.958895 40.77209)
41195,1276013,94 VIRGINIA RD,WHITE PLAINS,NY,10603,POINT (-73.778912 41.065389)
41196,1332081,465 HERRICKS RD,NEW HYDE PARK,NY,11040,POINT (-73.657695 40.752087)
41197,1251002,62 MONTAUK HGWY,WESTHAMPTON,NY,11977,POINT (-72.666517 40.819735)
41198,3163970,17 S MAIN ST,FRANKLINVILLE,NY,14737,POINT (-78.458359 42.335818)
41199,1131744,110 CHAMBERS STREET,NEW YORK,NY,10007,POINT (-74.00816 40.715027)
41200,2006919,CROWS NEST ROAD,ROUND TOP,NY,12473,
41201,3123010,20 S MAIN ST,NEWARK VALLEY,NY,13811,POINT (-76.184423 42.222996)
41202,2207181,5581 RTE 28,PHOENICIA,NY,12464,POINT (-74.306451 42.062484)
41203,1281073,252 E MONTAUK HWY,HAMPTON BAYS,NY,11946,POINT (-72.504213 40.883977)
41204,1208718,2465 HEMPSTEAD TPKE,E MEADOW,NY,11554,POINT (-73.544605 40.72469)
41205,1313789,4022 5TH AVE,BROOKLYN,NY,11232,POINT (-74.004629 40.6506)
41206,1274605,177 1ST AVE,NEW YORK,NY,10003,POINT (-73.984073 40.7293)
41207,2209941,3525 PRANGER RD,WALLA WALLA,WA,99362,POINT (-118.360677 46.021998)
41208,1306823,856 858 BERGEN ST,BROOKLYN,NY,11238,POINT (-73.958732 40.677435)
41209,1319232,84-45 164TH STREET,JAMAICA,NY,11432,POINT (-73.801354 40.712658)
41210,2221458,14000 NE QUARRY RD,NEWBERG,OR,97132,POINT (-122.914024 45.320246)
41211,1313863,4338 AUSTIN BLVD,ISLAND PARK,NY,11558,POINT (-73.651021 40.603628)
41212,2219014,1278 RTE 300,NEWBURGH,NY,12550,POINT (-74.068982 41.505336)
41213,1212534,133 45 131ST STREET,SO OZONE PARK,NY,11420,
41214,1259878,585 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,POINT (-73.995588 40.739063)
41215,1298046,399 JERICHO TPKE,JERICHO,NY,11753,POINT (-73.535336 40.794534)
41216,1331322,75 CEDAR SWAMP RD,GLEN COVE,NY,11542,POINT (-73.619453 40.853983)
41217,1304545,2160 TIEBOUT AVE,BRONX,NY,10457,POINT (-73.898514 40.854274)
41218,1327858,43 NEWKIRK PLAZA,BROOKLYN,NY,11226,POINT (-73.962801 40.63549100000001)
41219,1228097,533 W 47TH ST,NEW YORK,NY,10036,POINT (-73.994794 40.763497)
41220,2106254,52 54 ROUTE 303,TAPPAN,NY,10983,POINT (-73.943306 41.018016)
41221,1206280,1 11 NORTH WEST DRIVE,FARMINGDALE,NY,11735,POINT (-73.458315 40.717998)
41222,1002952,2487 EASTCHESTER ROAD,BRONX,NY,10469,POINT (-73.843428 40.862596)
41223,2223287,13 COUNTRY CLUB LN,VOORHEESVILLE,NY,12186,POINT (-73.913738 42.643406)
41224,1006926,1986 OCEAN AVENUE,BROOKLYN,NY,11230,POINT (-73.954056 40.61335)
41225,2218256,2335 RTE 66,GHENT,NY,12075,
41226,3160636,150 W 4TH ST,JAMESTOWN,NY,14701,POINT (-79.243309 42.096904)
41227,1304507,614 PORT RICHMOND AVE,STATEN ISLAND,NY,10302,POINT (-74.142017 40.628272)
41228,1325985,66 SCHOOL ST,GLEN COVE,NY,11542,POINT (-73.630893 40.86619000000001)
41229,1156238,236 3RD AVENUE,NEW YORK,NY,10003,POINT (-73.984638 40.736783)
41230,2502490,215 JAMES STREET,CLAYTON,NY,13624,POINT (-76.089095 44.241485)
41231,1252069,61 46 188TH STREET STORE #46,FRESH MEADOWS,NY,11365,
41232,2011173,81 EAST STREET,MECHANICVILLE,NY,12118,POINT (-73.67931900000002 42.918361)
41233,1274600,626 COURTLANDT AVE,BRONX,NY,10451,POINT (-73.918711 40.818369)
41234,1011520,983 MANHATTAN AVE,BROOKLYN,NY,11222,POINT (-73.95468700000002 40.732752)
41235,2213867,1118 CENTRAL AVE,COLONIE,NY,12205,POINT (-73.80133 42.68993)
41236,2221751,43525 STATE HWY 28,ARKVILLE,NY,12406,POINT (-74.615657 42.147569)
41237,2605863,EAST MAIN STREET,WEST WINFIELD,NY,13491,
41238,1256382,201 SAW MILL RIVER RD BLDG C,YONKERS,NY,10701,POINT (-73.878329 40.945684)
41239,2009518,40 MAIN AVENUE,WYNANTSKILL,NY,12198,POINT (-73.649227 42.697803)
41240,3008646,8389 RIDGE RD WEST,CLARKSON,NY,14430,POINT (-77.928235 43.233274)
41241,1298493,800 WESTCHESTER AVE,RYE BROOK,NY,10573,POINT (-73.689363 41.008063)
41242,1322163,230 ROCKAWAY AVE,VALLEY STREAM,NY,11580,POINT (-73.699718 40.661175)
41243,2205181,506 PIERMONT AVE,PIERMONT,NY,10968,POINT (-73.916293 41.041074)
41244,1259556,211 WALL ST,HUNTINGTON,NY,11743,POINT (-73.425381 40.878705)
41245,1138185,550 1ST AVE,NEW YORK,NY,10016,POINT (-73.974661 40.74226)
41246,2191141,795 MADISON AVE,ALBANY,NY,12208,POINT (-73.780458 42.659737)
41247,2125525,443 SARATOGA RD,SCOTIA,NY,12302,POINT (-73.92514300000002 42.886193)
41248,1297675,203 ASHBURTON AVE,YONKERS,NY,10701,POINT (-73.887777 40.939192)
41249,1320460,1911 1915 SOUTHERN BLVD,BRONX,NY,10460,POINT (-73.885924 40.841437)
41250,2602432,3033 ERIE BLVD E,SYRACUSE,NY,13224,POINT (-76.084865 43.055589)
41251,2207538,60 E SCHAGHTICOKE RD,SCHAGHTICOKE,NY,12154,POINT (-73.578578 42.884629)
41252,1314671,545 PRESIDENT ST,BROOKLYN,NY,11215,POINT (-73.984871 40.677332)
41253,1326257,12-52 150TH ST,WHITESTONE,NY,11357,POINT (-73.814039 40.789418)
41254,2186026,306 HIAWATHA BLVD,SYRACUSE,NY,13204,POINT (-76.169049 43.06873)
41255,1246268,100 102 CHATSWORTH AVE,LARCHMONT,NY,10538,POINT (-73.75786600000002 40.932469)
41256,2209570,45 MAPLES LN,MIDDLETOWN,NY,10940,POINT (-74.415644 41.484734)
41257,2501109,63 S MAIN ST,NEW BERLIN,NY,13411,POINT (-75.332226 42.618895)
41258,2222420,156 W 2ND ST,OSWEGO,NY,13126,POINT (-76.51188 43.455517)
41259,1295399,4910 3RD AVE,BROOKLYN,NY,11220,POINT (-74.01441 40.648084)
41260,2506953,4765 STATE HIGHWAY 56,COLTON,NY,13625,POINT (-74.935688 44.549801)
41261,1246696,5600 MERRICK ROAD,MASSAPEQUA,NY,11758,POINT (-73.430753 40.669341)
41262,2500271,305 MAPLE ST,ENDICOTT,NY,13760,POINT (-76.069266 42.098519)
41263,1224640,178 KENT AVENUE,BROOKLYN,NY,11211,POINT (-73.963385 40.718769)
41264,1303586,2112 BOSTON POST RD,LARCHMONT,NY,10538,POINT (-73.751658 40.928112)
41265,1051458,8 RAILROAD WAY,LARCHMONT,NY,10538,POINT (-73.758224 40.934275)
41266,2221693,174 W GRAND ST,PALATINE BRIDGE,NY,13428,POINT (-74.583869 42.913772)
41267,1318021,2058 EAST MAIN ST,CORTLANDT MANOR,NY,10567,POINT (-73.885182 41.299557)
41268,1254383,1494 SHEEPSHEAD BAY STATION N,BROOKLYN,NY,11235,
41269,2012577,ROUTE 17B,MONGAUP VALLEY,NY,12762,
41270,1265313,825 NORTH RD,GREENPORT,NY,11944,POINT (-72.366438 41.114555)
41271,1322003,4055 MERRICK RD,SEAFORD,NY,11783,POINT (-73.48368 40.666609)
41272,1120984,18 W 27TH ST 7TH FL,NEW YORK,NY,10001,POINT (-73.989338 40.744745)
41273,1280610,29 KENMARE ST,NEW YORK,NY,10012,POINT (-73.99509 40.720675)
41274,1037312,810 FAIRVIEW AVENUE,RIDGEWOOD,NY,11385,POINT (-73.902276 40.704599)
41275,3155327,1720 COUNTY ROUTE 64,HORSEHEADS,NY,14845,POINT (-76.851862 42.160237)
41276,1281114,1039 OGDEN AVE,BRONX,NY,10452,POINT (-73.928774 40.834014)
41277,1318279,602 W 180TH ST,NEW YORK,NY,10033,POINT (-73.934263 40.848641)
41278,2219660,2859 DRY CREEK RD,HEALDSBURG,CA,95448,POINT (-122.912279 38.6497)
41279,2195100,130 E RTE 59,SPRING VALLEY,NY,10977,POINT (-74.037375 41.107488)
41280,1273490,61 SHEFFIELD AVE,BROOKLYN,NY,11207,POINT (-73.898005 40.676125)
41281,2118618,35 HANNAFORD DRIVE,RED HOOK,NY,12571,POINT (-73.880717 41.98002)
41282,1249023,93 4TH STREET,NEW ROCHELLE,NY,10801,POINT (-73.796522 40.910326)
41283,2183300,49 CHURCH ST,CANAJOHARIE,NY,13317,POINT (-74.571987 42.905921)
41284,1222633,126TH STREET AND ROOSEVELT AVE,FLUSHING,NY,11368,POINT (-73.84321 40.755344)
41285,1325708,40-08 83RD ST,ELMHURST,NY,11373,POINT (-73.882988 40.747678)
41286,1328238,21-22 36TH AVE,LONG ISLAND CITY,NY,11106,POINT (-73.936128 40.759575)
41287,3009859,49 N MAIN ST,FAIRPORT,NY,14450,POINT (-77.441897 43.103059)
41288,2215818,4280 RTE 22,WASSAIC,NY,12592,POINT (-73.563004 41.808316)
41289,3001411,6 PROSPECT HILL ROAD,HORSEHEADS,NY,14845,POINT (-76.853492 42.181251)
41290,1330889,108-25 ASCAN AVE,FOREST HILLS,NY,11375,POINT (-73.842648 40.715072)
41291,1294916,680 WHITE PLAINS RD,SCARSDALE,NY,10583,POINT (-73.8066 40.970264)
41292,3125955,3355 LAKE SHORE RD,BLASDELL,NY,14219,POINT (-78.846773 42.794470000000004)
41293,2216959,114 CENTRAL AVE,ILION,NY,13357,POINT (-75.033102 43.018249)
41294,1038332,87 15 ROCKAWAY BEACH BLVD,ROCKAWAY BEACH,NY,11694,
41295,2219522,13306 NORTH ST,ADAMS CENTER,NY,13606,POINT (-76.005841 43.860921)
41296,1326407,1217 JERICHO TPKE,NEW HYDE PARK,NY,11040,POINT (-73.683494 40.732979)
41297,1109620,360 WALT WHITMAN RD,HUNTINGTON ST,NY,11746,POINT (-73.411202 40.81797)
41298,1281551,216 E 170TH ST,BRONX,NY,10456,POINT (-73.912953 40.838309)
41299,1319752,450 E 138TH ST,BRONX,NY,10454,POINT (-73.921229 40.808403)
41300,2207932,25 HEALDSBURG AVE,HEALDSBURG,CA,95448,POINT (-122.86275900000001 38.603936)
41301,1302828,81-58 LEFFERTS BLVD,KEW GARDENS,NY,11415,POINT (-73.830851 40.708079)
41302,1323633,102-02 34TH AVE,CORONA,NY,11368,POINT (-73.866093 40.755677)
41303,2206583,22 CLIFTON COUNTRY RD,CLIFTON PARK,NY,12065,POINT (-73.78078700000002 42.859774)
41304,1041491,8104 37TH AVE,JACKSON HEIGHTS,NY,11372,POINT (-73.885012 40.749674)
41305,1319337,272 10 UNION TURNPIKE,NEW HYDE PARK,NY,11040,
41306,1324681,1305 ROSEDALE AVE,BRONX,NY,10472,POINT (-73.869443 40.832629)
41307,1327880,23 MEADOW ST,BROOKLYN,NY,11206,POINT (-73.936174 40.71074600000001)
41308,1313178,162 GARDINERS AVE,LEVITTOWN,NY,11756,POINT (-73.515589 40.721639)
41309,3012970,102 N MAIN STREET,WAYLAND,NY,14572,POINT (-77.591606 42.568822)
41310,1276557,1634 EASTERN PKWY,BROOKLYN,NY,11233,POINT (-73.914081 40.671846)
41311,1281658,326 WALNUT ST,YONKERS,NY,10701,POINT (-73.887309 40.933056)
41312,2193245,241 COUNTY RTE 6,GERMANTOWN,NY,12526,POINT (-73.893277 42.079522)
41313,1323954,720 W 181ST STREEET ST2W,NEW YORK,NY,10033,
41314,1300496,247 CITY ISLAND AVE,BRONX,NY,10464,POINT (-73.785796 40.845372)
41315,1330116,370 5TH AVE,BROOKLYN,NY,11215,POINT (-73.984458 40.671368)
41316,2187368,186 S RAINBOW SHORES RD,PULASKI,NY,13142,POINT (-76.197985 43.601136)
41317,1254049,4320 4TH AVE,BROOKLYN,NY,11232,POINT (-74.008996 40.650011)
41318,1017593,4145 MERRICK ROAD,MASSAPEQUA,NY,11758,POINT (-73.480082 40.666809)
41319,2013213,101 ROUTE 208 SOUTH,NEW PALTZ,NY,12561,
41320,1272681,1103 1ST AVE,NEW YORK,NY,10065,POINT (-73.961308 40.760527)
41321,1120446,173 CROTON AVE,OSSINING,NY,10562,POINT (-73.849365 41.166978)
41322,2221059,14 RAILROAD AVE,WARWICK,NY,10990,POINT (-74.3596 41.256027)
41323,3165109,142 FRENCH RD,CHEEKTOWAGA,NY,14227,POINT (-78.74906 42.868222)
